#怪物ID,资源编号,触发脚本,攻击AI,显示名,技能类型,技能资源,目标特效,等级,目标特效,视野范围,获得经验,获得内功,血量,魔量,最小物防,最大物防,最小法防,最大法防,最小物攻,最大物攻,最小法攻,最大法攻,闪避,命中,移动最小时间间隔（无效）,移动最大时间间隔,移动距离,攻击间隔时间,头像,喊话间隔,子类型,掉落组ID,巡逻范围,追击范围,是否可以被撞,切换目标ai类型,切换目标间隔,伤害系数,距离仇仇恨系数,编辑器目录,类型,怪物组别,传送点id,默认AI,巡逻速度,尸体消失时间,刷新时间,方向固定,暴击率,抗暴击,物理攻击减免,魔法减免,回血速度,是否显示刷新公告,是否显示掉落公告,BOSS积分,功能ID,属性(id;val;id;val.../没有填0),默认对话,是否会喊话,随机喊话,简单掉落ID,武器形象,翅膀形象,称号形象,采集时间,是否显示怪物归属,死亡是否显示墓碑,禁止变形,内观缩放,内观X,内观Y
#id,model,script,AI,name,effect_type,effect_res,target_effect,lev,zslevel,sight,exp,inside_power_exp,MHP,mp,MinDEF,MaxDEF,MinMDEF,MaxMDEF,MinATK,MaxATK,MinMATK,MaxMATK,DODGE,HIT,minStayTime,maxStayTime,moveTime,interval,head_icon,talkgap,subType,dropID,patrol,maxmove,canPush,switch_target_type,switch_target_interval,hatred_damage_ratio,hatred_distance_ratio,editdir,type,monGroup,teleportID,defaultAI,patrolTime,deadTime,refreshTime,dirFixed,CRIRate,DUCrate,ADTR,MR,HPup,isShowRefresh,isS,bossIntegral,funcid,attr,dialog,canSpeak,randomDialog,simpleDropID,weapon,wing,title,collectTime,noShowOwner,showTomb,forbidShape,showScale,showX,showY
#int,int,string,int,string,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,string,int,int,bool,int,int,int,int,string,int,int,int,string,int,int,int,int,int,int,int,int,int,bool,bool,int,string,string,string,bool,string[],int,int,int,int,int,bool,bool,int,int,int,int
#新手怪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#特权BOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100001,33014,default,50001,【白银】红天开天狮獶,0,0,0,9999,0,3,300000,0,32500000,0,975,1625,0,0,4992,8320,49920,83200,15,17,0,0,1,1500,0,0,4002,44001,3,8,1,0,0,0,0,野外BOSS,4,2,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10010,0,0,0,0,0,0,1,100,0,0
1100002,33016,default,50001,【钻石】犸灵星兵魂,0,0,0,9999,0,3,500000,0,54000000,0,1620,2700,0,0,7776,12960,77760,129600,15,17,0,0,1,1500,0,0,4002,44002,3,8,1,0,0,0,0,野外BOSS,4,4,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
1100003,33018,default,50001,【至尊】犸灵星统领,0,0,0,9999,0,3,700000,0,87500000,0,2625,4375,0,0,12000,20000,120000,200000,15,17,0,0,1,1500,0,0,4002,44003,3,8,1,0,0,0,0,野外BOSS,4,6,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10020,0,0,0,0,0,0,1,100,0,0
#日常活动怪物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210001,33065,default,50001,【摄魂】九灭圣尊混沌,0,0,0,9999,0,5,210000000,0,1400000000,0,22350,37250,0,0,158400,2640000,158400,264000,15,17,0,0,1,1500,0,0,4002,20004;30015,3,8,1,0,0,0,0,野外BOSS,4,28,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10100,0,0,0,0,0,0,1,100,0,0
1220001,33068,default,50001,[试炼]赤天驱迫,0,0,0,500,0,3,200000,0,700000,0,4875,8125,0,0,26880,44800,26880,44800,15,17,0,0,1,1500,0,0,4002,20001;30002,3,10,1,0,0,0,0,新手海岛,4,0,0,default,40000,1000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
1220002,33069,default,50001,[试炼]红天开天,0,0,0,600,0,3,300000,0,950000,0,9825,16375,0,0,49920,83200,49920,83200,15,17,0,0,1,1500,0,0,4002,20001;30003,3,8,1,0,0,0,0,野外BOSS,4,2,0,default,40000,1000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10010,0,0,0,0,0,0,1,100,0,0
1220003,33071,default,50001,[试炼]犸星兵魂,0,0,0,700,0,3,500000,0,1100000,0,16275,27125,0,0,77760,129600,77760,129600,15,17,0,0,1,1500,0,0,4002,20002;30004,3,8,1,0,0,0,0,野外BOSS,4,4,0,default,40000,1000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
1220004,33072,default,50001,[试炼]犸星统领,0,0,0,800,0,3,700000,0,18000000,0,26325,43875,0,0,120000,200000,120000,200000,15,17,0,0,1,1500,0,0,4002,20002;30005,3,8,1,0,0,0,0,野外BOSS,4,6,0,default,40000,1000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10020,0,0,0,0,0,0,1,100,0,0
1220005,33077,default,50001,[试炼]摄魂使者,0,0,0,900,0,4,1500000,0,128000000,0,38400,64000,0,0,168960,281600,168960,281600,15,17,0,0,1,1500,0,0,4002,20002;30006,3,8,1,0,0,0,0,野外BOSS,4,7,0,default,40000,1000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10030,0,0,0,0,0,0,1,100,0,0
1220006,33086,default,50001,[试炼]毁灭∵教主,0,0,0,1000,0,4,2000000,0,200000000,0,55350,92250,0,0,236160,393600,236160,393600,15,17,0,0,1,1500,0,0,4002,20002;30007,3,8,1,0,0,0,0,野外BOSS,4,9,0,default,40000,1000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10030,0,0,0,0,0,0,1,100,0,0
1220007,33087,default,50001,[试炼]极恶⊙囚徒,0,0,0,1100,0,4,4000000,0,300000000,0,75000,125000,0,0,312000,520000,312000,520000,15,17,0,0,1,1500,0,0,4002,20002;30008,3,8,1,0,0,0,0,野外BOSS,4,11,0,default,40000,1000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10040,0,0,0,0,0,0,1,100,0,0
1220008,33060,default,50001,[试炼]魂无极,0,0,0,1200,0,4,5000000,0,400000000,0,91500,152500,0,0,409920,683200,409920,683200,15,17,0,0,1,1500,0,0,4002,20002;30009,3,8,1,0,0,0,0,野外BOSS,4,13,0,default,40000,1000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10050,0,0,0,0,0,0,1,100,0,0
1220009,33053,default,50001,[试炼]遮天蔽日犰,0,0,0,1300,0,4,12500000,0,500000000,0,108000,180000,0,0,518400,864000,518400,864000,15,17,0,0,1,1500,0,0,4002,20003;30010,3,8,1,0,0,0,0,野外BOSS,4,15,0,default,40000,1000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10050,0,0,0,0,0,0,1,100,0,0
1220010,33052,default,50001,[试炼]蛮荒の魍魉,0,0,0,1400,0,4,15000000,0,600000000,0,127500,212500,0,0,652800,1088000,652800,1088000,15,17,0,0,1,1500,0,0,4002,20003;30011,3,8,1,0,0,0,0,野外BOSS,4,17,0,default,40000,1000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10060,0,0,0,0,0,0,1,100,0,0
1230001,33095,default,50001,【埋伏】暗影刀锋,0,0,0,100,0,6,10000,0,5000,0,0,0,0,0,10,10,10,10,15,17,0,0,1,1500,0,0,4002,0,2,0,1,0,0,0,0,1大陆挂机,4,0,0,default,40000,1000,5000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
1240001,33091,default,50001,【夺宝】宝藏守护者,0,0,0,600,0,3,300000,0,900000,0,9750,16250,0,0,49920,83200,49920,83200,15,17,0,0,1,1500,0,0,4002,45001,3,8,1,0,0,0,0,野外BOSS,4,1,0,default,40000,1000,10000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10010,0,0,0,0,0,0,1,100,0,0
1240002,33091,default,50001,【夺宝】宝藏守护者,0,0,0,600,0,3,300000,0,900000,0,9750,16250,0,0,49920,83200,49920,83200,15,17,0,0,1,1500,0,0,4002,45001;45002,3,8,1,0,0,0,0,野外BOSS,4,1,0,default,40000,1000,10000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10010,0,0,0,0,0,0,1,100,0,0
#特殊BOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910001,33007,default,50001,【极】生肖之神,0,0,0,900,0,3,1500000,0,128000000,0,38400,64000,0,0,105600,211200,168960,281600,15,17,0,0,1,1500,0,0,4002,20002;30006;46001,3,8,1,0,0,0,0,野外BOSS,4,9,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,11020,0,0,4003400,0,0,0,1,100,0,-150
1910002,33007,default,50001,【狂】生肖之神,0,0,0,1200,0,4,5000000,0,400000000,0,91500,152500,0,0,256200,512400,409920,683200,15,17,0,0,1,1500,0,0,4002,20002;30009;46002,3,8,1,0,0,0,0,野外BOSS,4,13,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,11021,0,0,4003400,0,0,0,1,100,0,-150
1910003,33007,default,50001,【尊】生肖之神,0,0,0,1700,0,5,11250000,0,1000000000,0,192000,320000,0,0,729600,1459200,1167360,1945600,15,17,0,0,1,1500,0,0,4002,20003;30014;46003,3,8,1,0,0,0,0,野外BOSS,4,22,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,11022,0,0,4003400,0,0,0,1,100,0,-150
1910004,33037,default,50001,【极】星魂战神,0,0,0,900,0,3,1500000,0,128000000,0,38400,64000,0,0,105600,211200,168960,281600,15,17,0,0,1,1500,0,0,4002,20002;30006;47001,3,8,1,0,0,0,0,野外BOSS,4,9,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,11023,0,0,4003400,0,0,0,1,200,0,-250
1910005,33037,default,50001,【狂】星魂战神,0,0,0,1200,0,4,5000000,0,400000000,0,91500,152500,0,0,256200,512400,409920,683200,15,17,0,0,1,1500,0,0,4002,20002;30009;47002,3,8,1,0,0,0,0,野外BOSS,4,13,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,11024,0,0,4003400,0,0,0,1,200,0,-250
1910006,33037,default,50001,【尊】星魂战神,0,0,0,1700,0,5,11250000,0,1000000000,0,192000,320000,0,0,729600,1459200,1167360,1945600,15,17,0,0,1,1500,0,0,4002,20003;30014;47003,3,8,1,0,0,0,0,野外BOSS,4,22,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,11025,0,0,4003400,0,0,0,1,200,0,-250
1910007,33038,default,50001,【极】转职试炼官,0,0,0,900,0,3,1500000,0,128000000,0,38400,64000,0,0,105600,211200,168960,281600,15,17,0,0,1,1500,0,0,4002,20002;30006;48001,3,8,1,0,0,0,0,野外BOSS,4,9,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,11026,0,0,4003400,0,0,0,1,200,0,-250
1910008,33038,default,50001,【狂】转职试炼官,0,0,0,1200,0,4,5000000,0,400000000,0,91500,152500,0,0,256200,512400,409920,683200,15,17,0,0,1,1500,0,0,4002,20002;30009;48002,3,8,1,0,0,0,0,野外BOSS,4,13,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,11027,0,0,4003400,0,0,0,1,200,0,-250
1910009,33038,default,50001,【尊】转职试炼官,0,0,0,1700,0,5,11250000,0,1000000000,0,192000,320000,0,0,729600,1459200,1167360,1945600,15,17,0,0,1,1500,0,0,4002,20003;30014;48003,3,8,1,0,0,0,0,野外BOSS,4,22,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,11028,0,0,4003400,0,0,0,1,200,0,-250
1910010,33053,default,50001,【极】恶魔猎手,0,0,0,900,0,3,1500000,0,128000000,0,38400,64000,0,0,105600,211200,168960,281600,15,17,0,0,1,1500,0,0,4002,20002;30006;49001,3,8,1,0,0,0,0,野外BOSS,4,9,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,11029,0,0,4003400,0,0,0,1,200,0,-150
1910011,33053,default,50001,【狂】恶魔猎手,0,0,0,1200,0,4,5000000,0,400000000,0,91500,152500,0,0,256200,512400,409920,683200,15,17,0,0,1,1500,0,0,4002,20002;30009;49002,3,8,1,0,0,0,0,野外BOSS,4,13,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,11030,0,0,4003400,0,0,0,1,200,0,-150
1910012,33053,default,50001,【尊】恶魔猎手,0,0,0,1700,0,5,11250000,0,1000000000,0,192000,320000,0,0,729600,1459200,1167360,1945600,15,17,0,0,1,1500,0,0,4002,20003;30014;49003,3,8,1,0,0,0,0,野外BOSS,4,22,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,11031,0,0,4003400,0,0,0,1,200,0,-150
1910013,33057,default,50001,【极】珠宝大师,0,0,0,900,0,3,1500000,0,128000000,0,38400,64000,0,0,105600,211200,168960,281600,15,17,0,0,1,1500,0,0,4002,20002;30006;50001,3,8,1,0,0,0,0,野外BOSS,4,9,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,11032,0,0,4003400,0,0,0,1,200,0,-150
1910014,33057,default,50001,【狂】珠宝大师,0,0,0,1200,0,4,5000000,0,400000000,0,91500,152500,0,0,256200,512400,409920,683200,15,17,0,0,1,1500,0,0,4002,20002;30009;50002,3,8,1,0,0,0,0,野外BOSS,4,13,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,11033,0,0,4003400,0,0,0,1,200,0,-150
1910015,33057,default,50001,【尊】珠宝大师,0,0,0,1700,0,5,11250000,0,1000000000,0,192000,320000,0,0,729600,1459200,1167360,1945600,15,17,0,0,1,1500,0,0,4002,20003;30014;50003,3,8,1,0,0,0,0,野外BOSS,4,22,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,11034,0,0,4003400,0,0,0,1,200,0,-150
#特殊BOSS大陆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920001,36003,default,50001,大陆BOSS-战神霸主,0,0,0,700,0,3,500000,0,15000000,0,16275,27125,0,0,77760,129600,77760,129600,15,17,0,0,1,1500,0,0,4002,20002;30004;51001,3,8,1,0,0,0,0,野外BOSS,4,4,0,default,40000,1000,600000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
1920002,36002,default,50001,大陆BOSS-冰雪霸主,0,0,0,900,0,3,1500000,0,128000000,0,38400,64000,0,0,168960,281600,168960,281600,15,17,0,0,1,1500,0,0,4002,20002;30006;51002,3,8,1,0,0,0,0,野外BOSS,4,9,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10020,0,0,0,0,0,0,1,100,0,-150
1920003,36004,default,50001,大陆BOSS-荒野霸主,0,0,0,1200,0,4,5000000,0,400000000,0,91500,152500,0,0,409920,683200,409920,683200,15,17,0,0,1,1500,0,0,4002,20002;30009;51003,3,8,1,0,0,0,0,野外BOSS,4,13,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10050,0,0,0,0,0,0,1,100,0,-150
1920004,36008,default,50001,大陆BOSS-迷境霸主,0,0,0,1500,0,4,18750000,0,700000000,0,147000,245000,0,0,799680,1332800,799680,1332800,15,17,0,0,1,1500,0,0,4002,20003;30012;51004,3,8,1,0,0,0,0,野外BOSS,4,18,0,default,40000,1000,900000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10060,0,0,0,0,0,0,1,100,0,0
1920005,36005,default,50001,大陆BOSS-东海霸主,0,0,0,1700,0,5,56250000,0,1000000000,0,192000,320000,0,0,1167360,1945600,1167360,1945600,15,17,0,0,1,1500,0,0,4002,20003;30014;51005,3,8,1,0,0,0,0,野外BOSS,4,22,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10080,0,0,0,0,0,0,1,100,0,-150
#藏宝图怪物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930001,33019,default,50001,【藏宝图】宝藏守护兽·饕,0,0,0,9999,0,3,0,0,9000000,0,2000,4000,0,0,4800,8000,4800,8000,15,17,0,0,1,1500,0,0,4002,20002;30006,3,8,1,0,0,0,0,野外BOSS,4,9,0,default,40000,1000,30000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10020,0,0,0,0,0,0,1,100,0,0
1930002,32203,default,50001,【藏宝图】宝藏守护兽·餮,0,0,0,9999,0,4,0,0,18000000,0,2500,4500,0,0,4800,8000,4800,8000,15,17,0,0,1,1500,0,0,4002,20002;30009,3,8,1,0,0,0,0,野外BOSS,4,13,0,default,40000,1000,90000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10050,0,0,0,0,0,0,1,100,0,0
1930003,33033,default,50001,【藏宝图】宝藏守护·瑞兽,0,0,0,9999,0,5,0,0,27000000,0,3000,5000,0,0,4800,8000,4800,8000,15,17,0,0,1,1500,0,0,4002,20003;30014,3,8,1,0,0,0,0,野外BOSS,4,22,0,default,40000,1000,140000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10080,0,0,0,0,0,0,1,100,0,0
#跨服BOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940001,33066,default,50001,◆裂天兕◆[跨服],0,0,0,9999,0,9,100000,0,4800000000,0,30000,50000,0,0,732240,1464480,976320,1627200,15,17,0,0,1,1500,0,0,4002,42003,3,2,1,0,0,0,0,野外BOSS,4,35,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,50;10000;72;9999999;1001;9999999;1002;5000,default,0,default,10110,0,0,4003200,0,0,0,1,100,0,0
1940002,33067,default,50001,◆珊瑚独角兽◆[跨服],0,0,0,9999,0,9,100000,0,4800000000,0,30000,50000,0,0,875520,1751040,1167360,1945600,15,17,0,0,1,1500,0,0,4002,42003,3,2,1,0,0,0,0,世界BOSS3,4,1933,0,default,40000,1000,14400000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999;1001;9999999;1002;5000,default,0,default,20003,0,0,4003200,0,0,0,1,100,0,0
1940003,33068,default,50001,◆赤炎金猊兽◆[跨服],0,0,0,9999,0,9,100000,0,4800000000,0,30000,50000,0,0,732240,1464480,976320,1627200,15,17,0,0,1,1500,0,0,4002,42003,3,2,1,0,0,0,0,世界BOSS4,4,1934,0,default,40000,1000,14400000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999;1001;9999999;1002;5000,default,0,default,20004,0,0,4003200,0,0,0,1,100,0,0
1940004,33069,default,50001,◆九翼天龙◆[跨服],0,0,0,9999,0,9,100000,0,4800000000,0,30000,50000,0,0,875520,1751040,1167360,1945600,15,17,0,0,1,1500,0,0,4002,42003,3,2,1,0,0,0,0,世界BOSS5,4,1935,0,default,40000,1000,14400000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999;1001;9999999;1002;5000,default,0,default,20005,0,0,4003200,0,0,0,1,100,0,0
1940005,33070,default,50001,洪福齐天◆八爪火螭◆[跨服],0,0,0,9999,0,9,100000,0,4800000000,0,30000,50000,0,0,732240,1464480,976320,1627200,15,17,0,0,1,1500,0,0,4002,42003,3,2,1,0,0,0,0,世界BOSS6,4,1936,0,default,40000,1000,14400000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999;1001;9999999;1002;5000,default,0,default,20006,0,0,4003200,0,0,0,1,100,0,0
1940006,33071,default,50001,战无不胜◆冰甲角魔龙◆[跨服],0,0,0,9999,0,9,100000,0,4800000000,0,30000,50000,0,0,875520,1751040,1167360,1945600,15,17,0,0,1,1500,0,0,4002,42003,3,2,1,0,0,0,0,世界BOSS7,4,1937,0,default,40000,1000,14400000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999;1001;9999999;1002;5000,default,0,default,20007,0,0,4003200,0,0,0,1,100,0,0
1940007,33072,default,50001,蔑世万神◆冰龙菲米斯◆[跨服],0,0,0,9999,0,9,100000,0,4800000000,0,30000,50000,0,0,732240,1464480,976320,1627200,15,17,0,0,1,1500,0,0,4002,42003,3,2,1,0,0,0,0,世界BOSS8,4,1938,0,default,40000,1000,14400000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999;1001;9999999;1002;5000,default,0,default,20008,0,0,4003200,0,0,0,1,100,0,0
1940008,33073,default,50001,凡境之王◆八甲鳌蛛◆[跨服],0,0,0,9999,0,9,100000,0,4800000000,0,30000,50000,0,0,875520,1751040,1167360,1945600,15,17,0,0,1,1500,0,0,4002,42003,3,2,1,0,0,0,0,世界BOSS9,4,1939,0,default,40000,1000,14400000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999;1001;9999999;1002;5000,default,0,default,20009,0,0,4003200,0,0,0,1,100,0,0
1941001,31016,default,50001,【秘境】北部封印魔兵,0,0,0,9999,0,9,100000,0,400000000,0,12000,20000,0,0,105600,211200,168960,281600,15,17,0,0,1,1500,0,0,4002,42005,3,15,1,0,0,0,0,世界BOSS10,4,1940,0,default,40000,1000,60000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999,default,0,default,20010,0,0,0,0,0,0,1,100,0,0
1941002,31547,default,50001,【秘境】北部封印魔将,0,0,0,9999,0,9,100000,0,1487300000,0,13500,22500,0,0,256200,512400,409920,683200,15,17,0,0,1,1500,0,0,4002,42006,3,15,1,0,0,0,0,世界BOSS11,4,1941,0,default,40000,1000,600000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999,default,0,default,20011,0,0,0,0,0,0,1,100,0,0
1941003,30009,default,50001,【秘境】北部封印魔尊,0,0,0,9999,0,9,100000,0,4800000000,0,15000,25000,0,0,729600,1459200,1167360,1945600,15,17,0,0,1,1500,0,0,4002,42007,3,15,1,0,0,0,0,世界BOSS12,4,1942,0,default,40000,1000,14400000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999,default,0,default,20012,0,0,0,0,0,0,1,100,0,0
1941004,33024,default,50001,【秘境】南部封印魔兵,0,0,0,9999,0,9,100000,0,400000000,0,16500,27500,0,0,105600,211200,168960,281600,15,17,0,0,1,1500,0,0,4002,42005,3,15,1,0,0,0,0,世界BOSS13,4,1943,0,default,40000,1000,60000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999,default,0,default,20013,0,0,0,0,0,0,1,100,0,0
1941005,32301,default,50001,【秘境】南部封印魔将,0,0,0,9999,0,9,100000,0,1487300000,0,18000,30000,0,0,256200,512400,409920,683200,15,17,0,0,1,1500,0,0,4002,42006,3,15,1,0,0,0,0,世界BOSS14,4,1944,0,default,40000,1000,600000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999,default,0,default,20014,0,0,0,0,0,0,1,100,0,0
1941006,32200,default,50001,【秘境】南部封印魔尊,0,0,0,9999,0,9,100000,0,4800000000,0,19500,32500,0,0,729600,1459200,1167360,1945600,15,17,0,0,1,1500,0,0,4002,42007,3,15,1,0,0,0,0,世界BOSS15,4,1945,0,default,40000,1000,14400000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999,default,0,default,20015,0,0,0,0,0,0,1,100,0,0
1941007,33070,default,50001,【秘境】西部封印魔兵,0,0,0,9999,0,9,100000,0,400000000,0,21000,35000,0,0,105600,211200,168960,281600,15,17,0,0,1,1500,0,0,4002,42005,3,15,1,0,0,0,0,世界BOSS16,4,1946,0,default,40000,1000,60000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999,default,0,default,20016,0,0,0,0,0,0,1,100,0,0
1941008,33068,default,50001,【秘境】西部封印魔将,0,0,0,9999,0,9,100000,0,1487300000,0,22500,37500,0,0,256200,512400,409920,683200,15,17,0,0,1,1500,0,0,4002,42006,3,15,1,0,0,0,0,世界BOSS17,4,1947,0,default,40000,1000,600000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999,default,0,default,20017,0,0,0,0,0,0,1,100,0,0
1941009,33069,default,50001,【秘境】西部封印魔尊,0,0,0,9999,0,9,100000,0,4800000000,0,24000,40000,0,0,729600,1459200,1167360,1945600,15,17,0,0,1,1500,0,0,4002,42007,3,15,1,0,0,0,0,世界BOSS18,4,1948,0,default,40000,1000,14400000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999,default,0,default,20018,0,0,0,0,0,0,1,100,0,0
1941010,33071,default,50001,【秘境】东部封印魔兵,0,0,0,9999,0,9,100000,0,400000000,0,25500,42500,0,0,105600,211200,168960,281600,15,17,0,0,1,1500,0,0,4002,42005,3,15,1,0,0,0,0,世界BOSS19,4,1949,0,default,40000,1000,60000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999,default,0,default,20019,0,0,0,0,0,0,1,100,0,0
1941011,33080,default,50001,【秘境】东部封印魔将,0,0,0,9999,0,9,100000,0,1487300000,0,27000,45000,0,0,256200,512400,409920,683200,15,17,0,0,1,1500,0,0,4002,42006,3,15,1,0,0,0,0,世界BOSS20,4,1950,0,default,40000,1000,600000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999,default,0,default,20020,0,0,0,0,0,0,1,100,0,0
1941012,33106,default,50001,【秘境】东部封印魔尊,0,0,0,9999,0,9,100000,0,4800000000,0,28500,47500,0,0,729600,1459200,1167360,1945600,15,17,0,0,1,1500,0,0,4002,42007,3,15,1,0,0,0,0,世界BOSS21,4,1951,0,default,40000,1000,14400000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999,default,0,default,20021,0,0,0,0,0,0,1,100,0,0
1941013,33052,default,50001,圣域-祭坛魔兵,0,0,0,9999,0,9,100000,0,92959000,0,12000,20000,0,0,22080,36800,72023,168055,15,17,0,0,1,1500,0,0,4001,42002,3,3,1,0,0,0,0,世界BOSS10,4,1952,0,default,10000,1000,5000,0,0,0,0,0,0,1,1,0,0,50;10000;72;9999999,default,0,default,11035,0,0,0,0,0,0,1,100,0,0
1942001,33067,default,50001,【战场】初阶战神,0,0,0,9999,0,9,100000,0,6000000000,0,30000,50000,0,0,22080,36800,0,0,15,17,0,0,1,1500,0,0,4002,20004;30018;42001,3,8,1,0,0,0,0,野外BOSS,4,35,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,50;10000;72;9999999,default,0,default,10110,0,0,0,0,0,0,1,100,0,0
1942002,33084,default,50001,【战场】中阶战神,0,0,0,9999,0,9,100000,0,6000000000,0,30000,50000,0,0,22080,36800,0,0,15,17,0,0,1,1500,0,0,4002,20004;30018;42001,3,8,1,0,0,0,0,野外BOSS,4,35,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,50;10000;72;9999999,default,0,default,10110,0,0,0,0,0,0,1,100,0,0
